# timestamp,user_a,user_b,rssi
1238700,91,90,-57
1238700,578,176,-59
1239000,91,90,-57
1239000,578,176,-56
1239300,73,5,-51
1239300,91,90,-56
1239300,578,176,-56
1239600,73,5,-52
1239600,91,90,-58
1239600,382,218,-51
1239600,578,176,-54
1239900,73,5,-55
1239900,91,90,-57
1239900,382,218,-52
1239900,578,176,-57
1240200,73,5,-55
1240200,91,90,-56
1240200,382,218,-51
1240200,578,176,-59
1240200,688,152,-56
1240500,73,5,-56
1240500,91,90,-54
1240500,382,218,-52
1240500,397,311,-57
1240500,459,260,-57
1240800,91,90,-58
1240800,578,176,-58
1240800,617,279,-41
1241100,382,218,-58
1241100,459,260,-59
1241100,617,279,-32
1241400,382,218,-58
1241400,459,260,-58
1241400,617,279,-57
1241700,382,218,-54
1242000,524,177,-40
1242000,578,176,-58
1242300,524,177,-41
1242600,382,218,-56
1242600,459,260,-59
1242600,524,177,-40
1242600,578,176,-58
1242900,91,90,-50
1242900,524,177,-40
1243200,524,177,-42
1243500,301,300,-59
1243800,568,259,-53
1244100,262,90,-55
1244400,683,661,-56
1244700,524,221,-36
1244700,568,357,-57
1245000,262,90,-58
1245000,524,221,-38
1245000,683,661,-57
1245300,49,48,-55
1245300,262,90,-57
1245300,491,208,-54
1245300,524,221,-36
1245300,683,661,-58
1245600,459,260,-55
1245600,491,208,-54
1245600,524,221,-36
1245600,683,661,-56
1245900,459,260,-56
1245900,491,208,-55
1245900,524,221,-38
1246200,221,177,-35
1246200,459,260,-55
1246200,491,208,-56
1246200,524,177,-40
1246200,524,221,-42
1246200,558,557,-50
1246200,578,176,-56
1246500,177,4,-56
1246500,221,177,-36
1246500,459,260,-57
1246500,491,208,-57
1246500,524,177,-41
1246500,524,221,-46
1246500,558,557,-57
1246500,578,176,-57
1246500,683,661,-52
1246800,177,4,-45
1246800,221,177,-36
1246800,249,4,-58
1246800,459,260,-56
1246800,491,208,-53
1246800,524,4,-39
1246800,524,177,-41
1246800,524,221,-44
1246800,558,557,-56
1247100,177,4,-44
1247100,221,177,-36
1247100,491,208,-56
1247100,524,4,-47
1247100,524,177,-46
1247100,524,221,-45
1247100,558,557,-53
1247400,177,4,-50
1247400,221,177,-39
1247400,459,260,-58
1247400,491,208,-49
1247400,524,4,-54
1247400,524,177,-48
1247400,524,221,-43
1247400,558,557,-56
1247400,569,465,-50
1247700,177,4,-57
1247700,221,177,-39
1247700,491,208,-57
1247700,524,4,-54
1247700,524,177,-49
1247700,524,221,-44
1247700,558,557,-50
1248000,177,4,-53
1248000,221,177,-34
1248000,491,208,-49
1248000,524,4,-51
1248000,524,177,-45
1248000,524,221,-48
1248000,540,265,-51
1248000,558,557,-53
1248300,177,4,-55
1248300,221,177,-34
1248300,300,186,-56
1248300,524,4,-51
1248300,524,177,-43
1248300,524,221,-43
1248300,558,557,-52
1248600,221,177,-38
1248600,288,104,-44
1248600,524,177,-47
1248600,524,221,-43
1248600,558,557,-58
1248600,615,507,-52
1248900,221,177,-37
1248900,524,177,-47
1248900,524,221,-46
1248900,558,557,-54
1249200,221,177,-42
1249200,524,177,-47
1249200,524,221,-53
1249200,558,557,-50
1249500,221,177,-31
1249500,524,221,-50
1249800,524,221,-57
1249800,558,557,-50
1250100,221,177,-54
1250100,524,4,-50
1250100,524,177,-53
1250100,558,557,-47
1250100,615,507,-54
1250400,177,4,-36
1250400,314,120,-56
1250400,524,4,-52
1250400,524,177,-48
1250400,524,221,-49
1250400,558,557,-53
1250400,615,507,-50
1250700,177,4,-38
1250700,221,177,-56
1250700,524,4,-55
1250700,524,177,-50
1250700,524,221,-49
1251000,221,177,-55
1251000,382,218,-55
1251000,524,177,-48
1251000,524,221,-48
1251000,558,557,-57
1251300,177,4,-39
1251300,221,177,-54
1251300,524,4,-53
1251300,524,177,-48
1251300,524,221,-48
1251600,177,4,-40
1251600,221,177,-57
1251600,491,208,-55
1251600,524,4,-53
1251600,524,177,-48
1251600,524,221,-44
1251600,558,557,-43
1251600,617,279,-54
1251900,177,4,-41
1251900,221,177,-54
1251900,491,208,-57
1251900,524,4,-53
1251900,524,177,-48
1251900,524,221,-46
1251900,558,557,-53
1252200,177,4,-38
1252200,221,177,-52
1252200,524,4,-52
1252200,558,557,-52
1252500,177,4,-46
1252500,221,177,-52
1252500,491,208,-56
1252500,558,557,-52
1252800,249,4,-55
1252800,558,557,-45
1252800,617,279,-40
1253100,249,4,-58
1253100,301,300,-54
1253100,558,557,-42
1253100,617,279,-41
1253400,177,58,-52
1253400,266,4,-59
1253400,266,249,-59
1253400,301,300,-58
1253400,558,557,-58
1253400,617,279,-45
1253700,288,104,-59
1253700,558,557,-55
1253700,615,507,-56
1253700,617,279,-46
1254000,301,300,-58
1254000,524,249,-57
1254000,615,507,-55
1254000,617,279,-52
1254300,524,221,-56
1254300,615,507,-54
1254300,617,279,-43
1254600,615,507,-56
1254600,617,279,-46
1254900,266,177,-59
1254900,288,104,-56
1254900,617,279,-46
1255200,288,104,-58
1255200,357,3,-57
1255200,446,85,-53
1255200,572,541,-58
1255200,615,507,-59
1255200,617,279,-44
1255500,288,104,-58
1255500,357,3,-57
1255500,615,507,-58
1255500,617,279,-42
1255800,288,104,-58
1255800,446,85,-55
1255800,617,279,-43
1256100,249,221,-54
1256100,617,279,-35
1257000,612,153,-55
1257300,90,64,-58
1257600,524,249,-59
1257900,177,58,-57
1258800,288,104,-57
1259400,301,300,-59
1259700,578,176,-48
1260000,288,104,-57
1260000,357,3,-56
1260000,382,218,-38
1260000,578,176,-48
1260300,288,104,-55
1260300,382,218,-40
1260300,578,176,-47
1260600,288,104,-55
1260900,288,104,-57
1260900,373,69,-50
1261200,617,279,-58
1261500,288,104,-58
1261500,340,165,-57
1261500,617,279,-58
1261800,301,300,-48
1261800,373,69,-59
1261800,615,507,-55
1261800,617,279,-57
1262100,301,300,-48
1262100,617,279,-58
1262400,301,300,-49
1262700,301,300,-49
1263000,357,3,-58
1263300,357,3,-59
1263300,359,207,-54
1263600,357,3,-59
1263600,446,85,-54
1263600,449,47,-58
1264200,446,85,-56
1264200,617,279,-58
1264500,446,85,-58
1264800,446,85,-53
1265400,446,85,-53
1265700,446,85,-57
1265700,617,279,-59
1266000,446,85,-57
1266300,617,279,-58
1266600,540,265,-54
1266900,357,3,-58
1266900,382,218,-54
1266900,540,265,-53
1267200,357,3,-57
1267200,382,218,-57
1267200,397,311,-57
1267200,540,265,-52
1267200,615,507,-56
1267500,382,218,-50
1267500,540,265,-59
1267500,615,507,-53
1267800,382,218,-52
1267800,540,265,-58
1267800,615,507,-50
1268100,357,3,-59
1268100,560,539,-37
1268100,615,507,-53
1268400,357,3,-57
1268400,424,198,-59
1268400,540,265,-47
1268400,615,507,-52
1268700,540,265,-49
1269000,301,300,-52
1269000,322,321,-58
1269000,424,198,-56
1269000,540,265,-55
1269300,322,321,-59
1269300,382,218,-51
1269300,424,198,-57
1269300,540,265,-51
1269300,615,507,-53
1269600,382,218,-47
1269600,615,507,-55
1269900,382,218,-46
1269900,615,507,-57
1270200,382,218,-47
1270200,615,507,-52
1270500,357,3,-58
1270500,382,218,-48
1270500,424,198,-58
1270500,615,507,-53
1270800,382,218,-48
1270800,615,507,-57
1271100,382,218,-48
1271100,540,265,-58
1271100,615,507,-55
1271400,49,48,-39
1271400,382,218,-48
1271400,615,507,-55
1271700,382,218,-48
1271700,615,507,-54
1272000,357,3,-57
1272000,382,218,-48
1272000,615,507,-46
1272300,382,218,-49
1272300,540,265,-58
1272300,615,507,-57
1272300,632,285,-58
1272600,382,218,-48
1272600,615,507,-48
1272900,357,3,-53
1272900,382,218,-48
1272900,615,507,-50
1273200,357,3,-51
1273200,382,218,-49
1273200,491,208,-59
1273500,350,155,-59
1273500,357,3,-52
1273500,382,218,-49
1273800,357,3,-52
1273800,382,218,-48
1274100,357,3,-52
1274100,382,218,-49
1274100,540,265,-56
1274400,357,3,-53
1274400,382,218,-52
1274400,560,359,-47
1274700,357,3,-54
1274700,371,156,-51
1274700,560,359,-50
1275000,357,3,-57
1275000,560,359,-52
1275300,357,3,-54
1275300,365,78,-46
1275300,382,218,-58
1275300,560,359,-47
1275600,350,155,-58
1275600,357,3,-54
1275600,382,218,-56
1275600,560,359,-47
1275900,357,3,-55
1275900,560,359,-58
1276200,357,3,-57
1276500,357,3,-56
1276500,560,359,-56
1276800,357,3,-56
1276800,560,359,-56
1277100,357,3,-56
1277100,382,218,-54
1277400,357,3,-55
1277700,357,3,-50
1277700,382,218,-53
1278000,357,3,-52
1278000,382,218,-56
1278000,448,149,-57
1278300,382,218,-54
1278300,560,359,-52
1278600,382,218,-54
1278600,560,359,-56
1278900,382,218,-56
1278900,541,57,-58
1278900,560,359,-57
1279800,91,90,-58
1279800,382,218,-55
1280100,382,218,-51
1280100,602,579,-57
1280400,382,218,-57
1280400,491,208,-59
1280700,382,218,-54
1280700,432,318,-59
1280700,491,208,-58
1281000,137,136,-48
1281000,382,218,-59
1281300,137,136,-46
1281300,382,218,-50
1281300,491,208,-58
1281300,540,265,-55
1281600,21,20,-57
1281600,137,136,-47
1281600,540,265,-56
1281900,137,136,-46
1281900,372,123,-56
1282200,137,136,-48
1282200,382,218,-56
1282200,677,207,-56
1282500,137,136,-46
1282500,448,149,-54
1282500,677,207,-59
1282800,137,136,-44
1282800,677,207,-52
1283100,137,136,-46
1283100,382,218,-59
1283400,137,136,-46
1283400,382,218,-57
1283700,91,90,-53
1283700,137,136,-46
1284000,137,136,-41
1284000,394,123,-58
1284000,553,403,-57
1284300,21,20,-59
1284300,91,90,-59
1284300,137,136,-44
1284300,335,278,-58
1284300,382,218,-57
1284300,530,249,-59
1284600,91,90,-56
1284600,137,136,-42
1284600,382,218,-54
1284600,540,265,-42
1284600,580,441,-51
1284900,137,136,-41
1284900,471,222,-57
1285200,91,90,-50
1285200,137,136,-46
1285200,382,218,-54
1285500,382,218,-58
1285800,21,20,-58
1285800,382,218,-57
1285800,540,265,-51
1286100,382,218,-42
1286100,540,265,-57
1286400,49,48,-59
1286400,382,218,-39
1286700,21,20,-55
1286700,382,218,-59
1287000,49,48,-59
1287000,335,278,-57
1287000,491,422,-55
1287300,91,90,-58
1287600,49,48,-59
1287900,49,48,-57
1287900,91,90,-54
1288200,49,48,-56
1288200,91,90,-33
1288200,286,137,-56
1288200,617,279,-56
1288500,91,90,-45
1288500,617,279,-59
1288800,382,218,-55
1288800,422,208,-55
1289100,382,218,-53
1289400,301,300,-56
1289400,617,279,-54
1289700,617,279,-53
1290000,617,279,-50
1290300,301,300,-55
1290600,617,279,-51
1290600,682,139,-40
1290900,49,48,-59
1290900,617,279,-48
1291200,229,156,-54
1291200,617,279,-45
1291500,617,279,-45
1291800,301,300,-57
1291800,491,208,-56
1291800,617,279,-46
1292400,671,143,-51
1292700,491,422,-58
1293000,49,48,-58
1293000,286,62,-58
1293000,491,422,-59
1293300,49,48,-59
1293300,449,47,-59
1293600,49,48,-57
1293900,49,48,-58
1293900,57,55,-53
1293900,491,422,-57
1294200,491,422,-57
1294200,521,268,-44
1294500,521,268,-39
1294800,301,300,-59
1294800,521,268,-39
1295100,521,268,-43
1295400,49,48,-58
1295400,521,268,-39
1295700,521,268,-43
1296300,521,268,-41
1296600,521,268,-42
1296900,521,268,-41
1296900,602,553,-43
1297200,521,268,-41
1297500,521,268,-38
1297800,521,268,-40
1298100,521,268,-38
1298400,521,268,-40
1298400,578,176,-57
1298400,579,268,-41
1298700,521,268,-40
1298700,578,176,-50
1299000,578,176,-49
1299300,521,268,-39
1299300,578,176,-50
1299600,521,268,-39
1299600,578,176,-51
1299900,491,422,-59
1299900,521,268,-40
1299900,578,176,-55
1300200,461,11,-55
1300200,521,268,-42
1300200,578,176,-50
1300500,491,208,-54
1300500,521,268,-41
1300500,578,176,-54
1300800,491,208,-50
1300800,521,268,-42
1300800,578,176,-50
1301100,521,268,-39
1301100,578,176,-48
1301400,521,268,-42
1301400,578,176,-55
1301700,521,268,-43
1301700,578,176,-53
1302000,521,268,-41
1302000,578,176,-57
1302300,521,268,-40
1302300,578,176,-49
1302600,521,268,-38
1302600,578,176,-50
1302900,521,268,-42
1302900,578,176,-48
1303200,521,268,-41
1303200,578,176,-57
1303200,687,51,-56
1303500,521,268,-42
1303500,578,176,-49
1303800,521,268,-40
1303800,578,176,-54
1304100,521,268,-41
1304100,578,176,-51
1304400,148,52,-50
1304400,521,268,-40
1304400,578,176,-55
1304700,57,55,-49
1304700,578,176,-48
1305000,521,268,-38
1305000,578,176,-56
1305300,521,268,-40
1305300,578,176,-50
1305600,521,268,-40
1305600,578,176,-59
1305900,521,268,-38
1305900,578,176,-49
1306200,521,268,-40
1306200,578,176,-54
1306500,521,268,-41
1306500,578,176,-49
1306800,521,268,-43
1306800,578,176,-50
1306800,635,123,-57
1307100,521,268,-39
1307100,578,176,-54
1307400,521,268,-42
1307400,578,176,-49
1307700,521,268,-41
1307700,578,176,-57
1308000,578,176,-51
1308300,521,268,-40
1308300,578,176,-56
1308600,521,268,-40
1308600,578,176,-50
1308900,521,268,-39
1308900,578,176,-50
1309200,521,268,-43
1309200,578,176,-58
1309500,13,12,-39
1309500,521,268,-39
1309500,578,176,-49
1309800,521,268,-40
1309800,578,176,-50
1310100,432,375,-55
1310100,578,176,-50
1310400,521,268,-40
1310400,578,176,-54
1310700,57,55,-47
1310700,521,268,-42
1310700,578,176,-50
1311000,521,268,-40
1311000,578,176,-55
1311300,521,268,-41
1311300,578,176,-55
1311600,521,268,-41
1311600,578,176,-51
1311600,655,375,-59
1311900,521,268,-42
1311900,578,176,-47
1312200,57,55,-37
1312200,521,268,-41
1312200,578,176,-50
1312500,521,268,-41
1312500,578,176,-49
1312800,521,268,-42
1312800,578,176,-48
1313100,521,268,-41
1313100,578,176,-54
1313400,521,268,-38
1313400,578,176,-48
1313700,521,268,-42
1313700,578,176,-50
1314000,521,268,-41
1314000,578,176,-50
1314300,266,229,-54
1314300,521,268,-40
1314300,528,262,-59
1314300,578,176,-54
1314600,49,48,-59
1314600,578,176,-52
1314900,521,268,-41
1314900,578,176,-54
1315200,521,268,-41
1315200,578,176,-50
1315500,521,268,-44
1315500,578,176,-52
1315800,521,268,-42
1315800,578,176,-48
1316100,521,268,-40
1316100,578,176,-54
1316400,578,176,-48
1316700,90,64,-44
1316700,521,268,-39
1316700,578,176,-53
1317000,521,268,-39
1317000,578,176,-54
1317300,521,268,-40
1317300,578,176,-48
1317600,521,268,-40
1317600,578,176,-48
1317900,521,268,-42
1317900,578,176,-54
1318200,521,268,-41
1318200,578,176,-53
1318500,521,268,-39
1318500,578,176,-57
1318800,521,268,-40
1318800,578,176,-49
1319100,49,48,-55
1319100,521,268,-39
1319100,578,176,-48
1319400,49,48,-59
1319400,521,268,-41
1319400,578,176,-48
1319700,73,5,-59
1319700,266,229,-52
1319700,521,268,-39
1319700,578,176,-50
1320000,49,48,-56
1320000,553,403,-58
1320000,578,176,-53
1320300,459,260,-52
1320300,521,268,-41
1320300,578,176,-50
1320600,49,48,-57
1320600,459,260,-53
1320600,521,268,-38
1320600,578,176,-56
1320900,459,260,-53
1320900,521,268,-42
1320900,578,176,-54
1321200,91,90,-50
1321200,459,260,-52
1321200,521,268,-40
1321200,578,176,-48
1321500,459,260,-52
1321500,521,268,-39
1321500,546,139,-57
1321500,578,176,-56
1321800,521,268,-39
1321800,546,139,-58
1321800,578,176,-50
1322100,521,268,-40
1322100,578,176,-49
1322400,49,48,-57
1322400,521,268,-38
1322400,578,176,-48
1322700,49,48,-59
1322700,419,8,-59
1322700,578,176,-54
1322700,617,279,-54
1323000,21,20,-57
1323000,91,90,-59
1323000,419,8,-59
1323000,521,268,-42
1323000,578,176,-49
1323000,592,8,-56
1323000,617,279,-56
1323300,419,8,-48
1323300,521,268,-38
1323300,578,176,-58
1323300,592,8,-57
1323300,617,279,-59
1323600,419,8,-52
1323600,578,176,-56
1323600,585,185,-58
1323600,592,8,-56
1323900,552,416,-55
1323900,578,176,-50
1323900,592,8,-55
1323900,592,419,-58
1323900,617,279,-49
1324200,419,8,-54
1324200,578,176,-50
1324200,592,8,-57
1324200,617,279,-51
1324500,419,8,-54
1324500,552,416,-50
1324500,578,176,-56
1324500,592,8,-51
1324500,617,279,-48
1324500,637,253,-57
1324500,640,394,-59
1324500,643,386,-55
1324800,172,22,-55
1324800,363,262,-55
1324800,419,8,-52
1324800,578,176,-48
1324800,592,8,-52
1324800,637,253,-49
1324800,640,172,-56
1324800,643,386,-58
1324800,677,290,-58
1325100,172,22,-59
1325100,408,262,-51
1325100,419,8,-55
1325100,568,15,-58
1325100,578,176,-48
1325100,592,8,-52
1325100,637,253,-49
1325400,488,90,-57
1325400,506,198,-58
1325400,507,353,-59
1325400,552,416,-47
1325400,568,15,-52
1325400,617,279,-55
1325400,659,63,-36
1325400,676,262,-59
1325700,148,97,-59
1325700,300,4,-59
1325700,335,90,-37
1325700,363,22,-58
1325700,419,8,-56
1325700,473,239,-41
1325700,568,15,-56
1325700,578,176,-57
1325700,637,253,-51
1325700,640,394,-35
1326000,353,300,-57
1326000,382,218,-59
1326000,394,22,-55
1326000,507,344,-55
1326000,578,176,-56
1326000,637,253,-50
1326300,394,22,-56
1326300,419,8,-57
1326300,568,15,-54
1326300,578,176,-52
1326300,637,253,-46
1326300,643,386,-59
1326600,300,4,-53
1326600,353,300,-58
1326600,394,22,-58
1326600,394,269,-41
1326600,505,290,-48
1326600,578,176,-56
1326600,637,253,-50
1326900,382,218,-56
1326900,394,22,-58
1326900,419,8,-52
1326900,506,198,-58
1326900,568,15,-52
1326900,578,176,-53
1326900,637,253,-51
1326900,640,22,-58
1326900,676,92,-41
1327200,353,300,-54
1327200,356,185,-55
1327200,394,386,-54
1327200,419,8,-55
1327200,568,15,-58
1327200,578,176,-52
1327200,637,253,-53
1327200,640,551,-57
1327200,643,386,-58
1327200,676,567,-56
1327200,703,188,-56
1327500,113,23,-55
1327500,353,300,-56
1327500,382,218,-50
1327500,394,22,-59
1327500,394,92,-56
1327500,419,8,-58
1327500,491,285,-59
1327500,506,56,-58
1327500,507,344,-56
1327500,568,15,-54
1327500,637,253,-56
1327500,665,505,-59
1327800,139,58,-59
1327800,353,300,-54
1327800,356,185,-59
1327800,491,285,-52
1327800,506,481,-58
1327800,543,269,-53
1327800,568,15,-58
1327800,640,551,-56
1327800,665,505,-57
1327800,676,386,-58
1328100,246,188,-56
1328100,382,218,-59
1328100,394,363,-37
1328100,419,8,-53
1328100,543,269,-57
1328100,551,386,-39
1328100,639,474,-58
1328100,665,88,-59
1328400,246,188,-53
1328400,382,218,-50
1328400,419,8,-52
1328400,506,56,-52
1328400,543,269,-53
1328400,628,468,-50
1328400,643,386,-57
1328400,676,386,-59
1328700,195,177,-58
1328700,363,140,-59
1328700,382,218,-53
1328700,419,8,-56
1328700,434,20,-58
1328700,506,198,-59
1328700,506,481,-55
1328700,543,269,-52
1328700,568,15,-57
1328700,637,253,-55
1328700,640,551,-42
1328700,643,386,-52
1328700,643,394,-13
1329000,171,49,-55
1329000,386,363,-57
1329000,419,8,-54
1329000,507,344,-55
1329000,543,269,-55
1329000,637,253,-52
1329000,640,22,-59
1329000,643,567,-58
1329300,182,145,-53
1329300,198,56,-59
1329300,356,185,-59
1329300,363,22,-52
1329300,403,363,-50
1329300,419,8,-52
1329300,637,253,-56
1329300,640,224,-37
1329300,643,567,-59
1329600,246,188,-50
1329600,363,22,-53
1329600,363,262,-59
1329600,419,8,-51
1329600,637,90,-48
1329600,637,253,-51
1329600,640,551,-59
1329600,643,567,-58
1329900,246,188,-50
1329900,363,22,-55
1329900,419,8,-55
1329900,491,285,-59
1329900,506,198,-58
1329900,551,140,-34
1329900,575,106,-59
1329900,628,468,-55
1329900,632,459,-59
1329900,637,253,-53
1329900,643,386,-57
1329900,643,585,-57
1330200,246,188,-50
1330200,382,218,-57
1330200,386,92,-52
1330200,419,8,-56
1330200,434,20,-58
1330200,485,260,-59
1330200,568,15,-59
1330200,591,177,-59
1330200,637,253,-42
1330200,640,551,-59
1330500,246,188,-55
1330500,394,22,-50
1330500,397,394,-58
1330500,419,8,-53
1330500,434,20,-58
1330500,505,151,-55
1330500,506,198,-59
1330500,552,416,-58
1330500,632,491,-58
1330500,637,253,-46
1330500,639,474,-55
1330500,640,551,-56
1330500,676,92,-59
1330800,171,49,-54
1330800,178,158,-58
1330800,230,196,-59
1330800,246,188,-50
1330800,382,218,-55
1330800,419,8,-52
1330800,539,356,-59
1330800,637,253,-40
1330800,673,499,-57
1330800,676,408,-57
1331100,172,22,-56
1331100,246,188,-55
1331100,272,178,-59
1331100,356,185,-51
1331100,419,8,-54
1331100,468,116,-56
1331100,536,272,-55
1331100,585,22,-44
1331100,628,468,-52
1331100,637,253,-40
1331100,640,22,-58
1331100,640,172,-54
1331100,640,551,-58
1331100,676,386,-58
1331100,688,158,-50
1331400,246,188,-52
1331400,335,260,-52
1331400,356,185,-58
1331400,394,22,-59
1331400,419,8,-50
1331400,434,20,-58
1331400,482,42,-32
1331400,556,235,-56
1331400,556,476,-58
1331400,587,209,-59
1331400,640,22,-55
1331400,640,551,-59
1331400,643,92,-43
1331400,689,54,-58
1331700,139,58,-59
1331700,172,22,-52
1331700,246,188,-51
1331700,355,274,-50
1331700,378,290,-48
1331700,400,83,-49
1331700,419,8,-50
1331700,507,58,-57
1331700,543,269,-59
1331700,552,344,-58
1331700,568,198,-57
1331700,617,20,-59
1331700,628,468,-56
1331700,640,22,-59
1331700,640,551,-57
1331700,643,92,-55
1331700,676,386,-57
1331700,688,415,-59
1332000,246,188,-56
1332000,308,109,-57
1332000,378,290,-57
1332000,395,287,-52
1332000,400,83,-58
1332000,506,56,-55
1332000,528,32,-53
1332000,552,344,-55
1332000,568,198,-58
1332000,571,556,-59
1332000,589,400,-36
1332000,628,468,-54
1332000,637,253,-59
1332000,640,22,-56
1332000,640,551,-57
1332000,643,92,-38
1332000,685,183,-57
1332000,688,415,-48
1332300,180,151,-57
1332300,378,290,-52
1332300,395,287,-58
1332300,400,83,-48
1332300,415,308,-59
1332300,419,8,-46
1332300,468,116,-58
1332300,528,32,-56
1332300,552,344,-53
1332300,568,198,-59
1332300,571,556,-55
1332300,632,491,-58
1332300,637,253,-52
1332300,676,386,-58
1332300,685,183,-57
1332300,688,415,-52
1332600,180,151,-58
1332600,363,224,-44
1332600,400,83,-52
1332600,419,8,-44
1332600,568,198,-59
1332600,592,8,-57
1332600,637,253,-49
1332600,640,22,-57
1332600,643,92,-54
1332600,666,354,-58
1332600,685,183,-48
1332600,688,415,-52
1332900,180,151,-59
1332900,308,109,-58
1332900,378,290,-55
1332900,395,287,-58
1332900,400,83,-56
1332900,419,8,-52
1332900,506,56,-59
1332900,528,32,-58
1332900,552,344,-52
1332900,637,253,-52
1332900,640,22,-52
1332900,643,92,-41
1332900,673,23,-51
1332900,685,183,-49
1333200,176,146,-43
1333200,210,185,-57
1333200,378,290,-52
1333200,394,363,-53
1333200,419,8,-52
1333200,468,116,-55
1333200,551,140,-42
1333200,571,253,-58
1333200,578,88,-58
1333200,585,140,-58
1333200,632,491,-58
1333200,666,354,-59
1333200,685,183,-48
1333200,689,567,-44
1333500,41,36,-16
1333500,176,146,-52
1333500,308,109,-52
1333500,378,290,-50
1333500,382,218,-58
1333500,394,363,-53
1333500,395,287,-57
1333500,400,83,-52
1333500,419,8,-56
1333500,434,20,-59
1333500,528,32,-50
1333500,536,79,-58
1333500,637,253,-51
1333500,640,22,-57
1333500,643,386,-56
1333500,666,354,-58
1333500,685,183,-58
1333800,145,23,-54
1333800,171,49,-59
1333800,246,188,-57
1333800,308,109,-59
1333800,378,290,-52
1333800,394,22,-56
1333800,394,363,-53
1333800,401,288,-55
1333800,404,23,-48
1333800,419,8,-50
1333800,507,4,-50
1333800,507,67,-58
1333800,528,32,-54
1333800,571,23,-38
1333800,637,253,-48
1333800,659,465,-58
1333800,666,354,-57
1333800,676,386,-56
1333800,688,166,-57
1333800,688,415,-57
1333800,688,644,-50
1333800,703,389,-59
1334100,176,146,-52
1334100,180,23,-58
1334100,246,188,-54
1334100,260,63,-57
1334100,308,109,-53
1334100,378,290,-55
1334100,394,22,-46
1334100,394,363,-56
1334100,395,287,-57
1334100,400,83,-59
1334100,415,41,-56
1334100,419,8,-56
1334100,448,356,-59
1334100,454,90,-53
1334100,528,32,-56
1334100,550,79,-46
1334100,567,92,-56
1334100,585,394,-35
1334100,637,253,-46
1334100,640,22,-40
1334100,640,551,-59
1334100,643,92,-53
1334100,666,354,-58
1334100,673,90,-59
1334100,676,386,-55
1334100,685,183,-56
1334100,688,158,-58
1334100,688,415,-56
1334400,176,146,-55
1334400,210,185,-57
1334400,246,188,-54
1334400,304,164,-53
1334400,363,22,-56
1334400,383,109,-45
1334400,419,8,-47
1334400,506,56,-59
1334400,507,58,-36
1334400,552,344,-51
1334400,637,253,-49
1334400,644,196,-54
1334400,673,465,-57
1334400,676,386,-58
1334400,685,183,-58
1334400,688,158,-59
1334400,688,415,-53
1334700,130,83,-57
1334700,210,185,-54
1334700,304,164,-54
1334700,357,3,-58
1334700,394,224,-55
1334700,419,8,-39
1334700,506,56,-59
1334700,539,356,-57
1334700,568,198,-59
1334700,637,253,-44
1334700,640,394,-59
1334700,666,354,-52
1334700,676,386,-56
1334700,685,183,-48
1334700,688,158,-52
1334700,688,415,-57
1335000,176,146,-59
1335000,272,166,-50
1335000,304,164,-55
1335000,357,3,-53
1335000,414,97,-59
1335000,415,158,-55
1335000,419,8,-42
1335000,506,56,-59
1335000,507,4,-50
1335000,567,386,-54
1335000,568,198,-58
1335000,578,63,-33
1335000,628,468,-58
1335000,637,253,-46
1335000,643,386,-57
1335000,666,354,-46
1335000,676,386,-52
1335000,685,183,-49
1335000,688,158,-54
1335000,688,415,-57
1335300,145,97,-59
1335300,171,49,-57
1335300,176,146,-51
1335300,210,185,-51
1335300,378,290,-50
1335300,400,83,-50
1335300,415,158,-36
1335300,419,8,-50
1335300,507,4,-55
1335300,509,100,-59
1335300,552,344,-48
1335300,637,253,-42
1335300,666,354,-48
1335300,676,567,-53
1335300,676,643,-59
1335300,688,158,-58
1335300,688,415,-53
1335300,703,389,-57
1335600,171,49,-52
1335600,210,185,-49
1335600,378,290,-55
1335600,400,83,-47
1335600,415,158,-49
1335600,419,8,-46
1335600,448,356,-56
1335600,506,56,-59
1335600,507,4,-54
1335600,552,344,-54
1335600,637,253,-55
1335600,666,354,-49
1335600,685,183,-56
1335600,688,158,-55
1335600,688,308,-59
1335600,688,415,-55
1335900,210,185,-49
1335900,400,83,-51
1335900,415,400,-35
1335900,419,8,-50
1335900,468,116,-59
1335900,476,378,-57
1335900,543,475,-58
1335900,637,253,-52
1335900,639,474,-57
1335900,640,394,-54
1335900,666,354,-52
1335900,688,308,-58
1335900,688,415,-52
1336200,176,63,-58
1336200,210,185,-47
1336200,378,290,-52
1336200,400,83,-52
1336200,415,158,-46
1336200,419,8,-52
1336200,527,314,-58
1336200,637,253,-59
1336200,666,354,-49
1336200,688,158,-55
1336200,688,308,-59
1336200,688,415,-53
1336500,299,64,-57
1336500,357,3,-57
1336500,358,182,-59
1336500,363,22,-57
1336500,378,290,-50
1336500,400,83,-44
1336500,415,158,-42
1336500,419,8,-54
1336500,476,378,-58
1336500,524,465,-56
1336500,527,314,-55
1336500,584,379,-43
1336500,640,394,-59
1336500,659,151,-56
1336500,666,354,-50
1336800,176,146,-50
1336800,210,185,-54
1336800,378,290,-49
1336800,400,83,-50
1336800,419,8,-48
1336800,525,389,-31
1336800,543,475,-56
1336800,571,145,-41
1336800,584,379,-45
1336800,599,253,-59
1336800,637,253,-48
1336800,666,354,-45
1336800,676,643,-57
1336800,685,183,-39
1336800,688,415,-53
1337100,176,146,-52
